Fiyat,Yıl,Kilometre,İlan Tarihi,Ortalama Kasko,Ortalama Trafik Sigortası,Üretim Yılı (İlk/Son),Silindir Sayısı,Koltuk Sayısı,Bagaj Hacmi,Yakıt Deposu,Seri,Model,Vites Tipi,Sınıfı,is_Nissan,Kimden_Sahibinden,Kimden_Yetkili Bayiden,Yakıt Tipi_Dizel,Yakıt Tipi_Elektrik,Yakıt Tipi_Hibrit,Yakıt Tipi_LPG & Benzin,Kasa Tipi_Coupe,Kasa Tipi_Crossover,Kasa Tipi_Hard top,Kasa Tipi_Panelvan,Kasa Tipi_Pick-Up,Kasa Tipi_SUV,Çekiş_AWD (Elektronik),Çekiş_Arkadan İtiş,Çekiş_Önden Çekiş,Renk_Bej,Renk_Beyaz,Renk_Bordo,Renk_Diğer,Renk_Füme,Renk_Gri,Renk_Gri (Gümüş),Renk_Gri (metalik),Renk_Gri (titanyum),Renk_Kahverengi,Renk_Kırmızı,Renk_Lacivert,Renk_Mavi,Renk_Mavi (metalik),Renk_Mor,Renk_Sarı,Renk_Siyah,Renk_Turuncu,Renk_Yeşil,Renk_Yeşil (metalik),Renk_Şampanya,total_painted_parts,total_changed_parts,is_fully_original,paint_damage_score,sağ_arka_çamurluk_durumu,sol_arka_çamurluk_durumu,sağ_ön_çamurluk_durumu,sol_ön_çamurluk_durumu,sağ_arka_kapı_durumu,sol_arka_kapı_durumu,sağ_ön_kapı_durumu,sol_ön_kapı_durumu,arka_kaput_durumu,motor_kaputu_durumu,ön_tampon_durumu,arka_tampon_durumu,tavan_durumu,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Şehir İçi Yakıt Tüketimi,Şehir Dışı Yakıt Tüketimi,Tork,Maksimum Güç,Minimum Güç,Hızlanma (0-100),Maksimum Hız,Uzunluk,Genişlik,Yükseklik,Ağırlık,Boş Ağırlığı,Aks Aralığı,Jant Boyutu,log_Fiyat
1435000,2015,180000,0.9267020556558627,9.927301730635383,9.61400385813772,2016.5,4,5,6.192362489474872,62.0,1899022.597826087,1838397.4430379746,1,1669651.0332640333,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,0,1591.0,5.181783550292085,7.5,9.2,6.5,265.0,5500.0,4500.0,9.1,201.0,8.406485069431817,1850.0,1660.0,7.666690200080086,1609.0,7.890208213109961,19,14.176676104039727
470000,2005,353000,0.26278595874093624,9.692158607772582,9.216102876524866,2006.0,4,5,6.53813982376767,65.0,1121179.6875,542500.0,2,1477336.4188118812,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0,0.6931471805599453,1,1,1,1,1,1,1,1,1,1,1,1,1,1991.0,4.844187086458591,8.6,9.4,6.4,290.0,4000.0,2000.0,11.45,180.0,8.412054873292933,1845.0,1710.0,7.7752758464868625,1820.0,7.8713112033234065,16,13.060490101343552
1560000,2025,6001,0.47950770167048806,9.647239545573877,9.44598837150576,2024.4508504528674,3,5,6.1463292576688975,46.143790820212644,1470330.7971014492,1713066.6666666667,2,1296652.5801526718,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.5,5.056245805348308,4.4,4.7,4.2,255.0,4000.0,1750.0,8.8,162.0,8.37930948405285,1825.0,1580.0,7.682943169878292,1615.0,7.886457270977689,17,14.260197020251155
1289500,2024,56000,0.19062061375620032,9.391411146868485,9.36314729221994,2023.0,4,5,6.021023349349527,40.0,1383578.0,1240342.2121212122,2,1296652.5801526718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0,1.0986122886681096,0,0,0,0,1,0,1,0,0,0,0,0,0,1368.0,4.61512051684126,6.6,9.4,6.6,134.0,6000.0,3500.0,13.7,176.0,8.338305731356565,1775.0,1500.0,7.603897968521881,1162.0,7.855932199718614,17,14.069765879797613
2979500,2025,14500,0.3480248156184296,9.652265977087122,9.366489054466115,2022.5,4,5,6.395261598115449,54.0,1899022.597826087,2330905.1301369863,1,1669651.0332640333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,4.919980925828125,6.3,6.8,5.5,320.0,4000.0,2000.0,11.6,180.0,8.412054873292933,1865.0,1650.0,7.716460800176355,1635.0,7.893945138235959,19,14.907266394795897
1500000,2019,121000,0.4304379278216952,9.680392075116801,9.403979704165126,2018.91694593425,4,5,6.170834330402976,53.878953455259534,1899022.597826087,1992374.5860655739,2,1669651.0332640333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0,1.3862943611198906,0,0,3,0,0,0,3,0,0,3,0,0,0,1500.5,4.9344739331306915,4.8,4.9,4.7,320.0,4000.0,2000.0,11.8,180.0,8.407601514786142,1850.0,1660.0,7.653969180478774,1582.0,7.890208213109961,19,14.220976332738882
2165000,2021,69800,0.48302460450007656,9.738698801065645,9.415526532934205,2020.8101368216387,4,5,6.237634507267181,53.67525289424566,1899022.597826087,1992374.5860655739,2,1669651.0332640333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.5,4.9344739331306915,5.7,5.8,5.1,320.0,4000.0,2000.0,11.4,180.0,8.412054873292933,1865.0,1650.0,7.689828668736484,1576.0,7.893945138235959,19,14.587931381312385
1665000,2019,134700,0.4704422856495416,9.799792316197363,9.352013530292329,2018.5,4,5,6.2422232654551655,62.0,1899022.597826087,1669340.9090909092,1,1669651.0332640333,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,1,1,1,1,1,1,1,1,3,1,1,1,1,1598.0,4.919980925828125,4.8,4.9,4.7,320.0,4000.0,2000.0,11.8,180.0,8.407601514786142,1850.0,1660.0,7.653969180478774,1582.0,7.890208213109961,18,14.325336281997101
1550000,2025,10077,0.7005662841792519,9.449750895754265,9.710448770900967,2024.5782272115111,3,5,6.021023349349527,40.0,1383578.0,1430197.802197802,1,1296652.5801526718,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.0,4.61512051684126,5.8,7.8,6.0,172.0,6000.0,1500.0,12.4,176.0,8.338305731356565,1775.0,1500.0,7.603897968521881,1195.0,7.855932199718614,17,14.253766134056512
665000,2009,268000,0.35343540595222644,9.666453851122535,9.372799299673886,2009.0,4,5,5.786897381366708,58.0,1899022.597826087,676225.0,0,1669651.0332640333,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,0,1.6094379124341003,1,0,2,2,3,0,0,0,0,0,0,0,0,1991.0,5.017279836814924,7.1,8.9,6.2,310.0,3800.0,2500.0,13.8,177.0,8.372398606513004,1830.0,1730.0,7.701200180857446,1585.0,7.875119281040293,16,13.407543823396258
1680000,2016,154650,0.9223769451223545,9.927301730635383,9.61400385813772,2016.5,4,5,6.192362489474872,62.0,1899022.597826087,1838397.4430379746,1,1669651.0332640333,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1591.0,5.181783550292085,7.5,9.2,6.5,265.0,5500.0,4500.0,9.1,201.0,8.406485069431817,1850.0,1660.0,7.666690200080086,1609.0,7.890208213109961,19,14.33430494661736
875000,2012,206000,0.27390204066320356,9.628524252492122,9.276221741089696,2012.0,4,5,6.3835066348840055,55.0,1034595.8675799087,954642.1458333334,0,1669651.0332640333,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.6931471805599453,0,2.0794415416798357,1,2,2,1,2,2,2,2,1,3,1,1,1,1591.0,4.912654885736052,6.8,8.2,6.0,165.0,6300.0,4850.0,11.1,160.0,8.39185670010494,1820.0,1670.0,7.5745584842024805,1397.0,7.878912912297132,17,13.681980308196241
1549000,2025,7200,0.7013780624927497,9.449750895754265,9.710448770900967,2024.5762635670706,3,5,6.021023349349527,40.0,1383578.0,1430197.802197802,1,1296652.5801526718,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.0,4.61512051684126,5.8,7.8,6.0,172.0,6000.0,1500.0,12.4,176.0,8.338305731356565,1775.0,1500.0,7.603897968521881,1195.0,7.855932199718614,17,14.25312076497659
1385000,2023,41200,0.19139117322702548,9.393245092030718,9.36314729221994,2022.5,4,5,6.021023349349527,40.0,1383578.0,1383582.375,2,1296652.5801526718,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368.0,4.61512051684126,6.6,9.4,6.6,134.0,6000.0,3500.0,13.7,176.0,8.338305731356565,1775.0,1500.0,7.603897968521881,1162.0,7.855932199718614,17,14.141211419624977
1420000,2021,21000,0.26859843516755944,9.456027887725288,9.392245175273795,2022.5,3,5,6.021023349349527,40.0,1383578.0,1430197.802197802,1,1296652.5801526718,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.0,4.61512051684126,5.8,7.8,6.0,172.0,6000.0,1500.0,11.7,180.0,8.338305731356565,1775.0,1500.0,7.603897968521881,1195.0,7.855932199718614,17,14.166168133802548
1700000,2017,84000,0.39737210301518533,9.736724334658026,9.330431852234003,2017.0,4,5,6.192362489474872,62.0,1899022.597826087,1588769.9571428571,1,1669651.0332640333,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0,1.0986122886681096,1,1,2,1,1,1,2,1,1,1,1,1,1,1591.0,5.181783550292085,7.1,9.0,6.0,265.0,5500.0,4500.0,9.1,201.0,8.406485069431817,1850.0,1660.0,7.666690200080086,1609.0,7.890208213109961,19,14.346139397261565
670000,2009,336020,0.3852281696726987,9.71862466822718,9.37881912284386,2009.0,4,5,5.786897381366708,58.0,1899022.597826087,676225.0,2,1669651.0332640333,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0,0.6931471805599453,0,0,0,0,0,0,0,2,0,0,0,0,0,1991.0,5.017279836814924,8.0,10.3,6.6,310.0,3800.0,2500.0,16.1,175.0,8.372398606513004,1830.0,1730.0,7.701200180857446,1598.0,7.875119281040293,16,13.415034483903348
1260000,2014,120000,0.22754414049886806,9.508294505698569,9.310276200588783,2014.0,4,5,6.3835066348840055,55.0,1034595.8675799087,1137362.0,2,1669651.0332640333,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.6931471805599453,0,1.3862943611198906,0,0,0,0,0,1,0,3,2,0,0,0,0,1591.0,4.912654885736052,8.8,11.6,7.2,165.0,6300.0,4850.0,11.1,160.0,8.39185670010494,1820.0,1670.0,7.635303886259415,1519.0,7.878912912297132,17,14.04662307257814
2130000,2025,9400,0.486108973201945,9.691067912186366,9.438373676140543,2024.5035663889985,3,5,6.2228351385403915,48.75254695884291,2250973.8260869565,2164588.2352941176,2,2250973.8260869565,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.5,5.14166355650266,5.7,6.7,5.1,350.0,4000.0,2000.0,8.5,185.0,8.445911989411274,1890.0,1605.0,7.783640596221253,1955.0,8.006700845440367,19,14.571633007169066
1000000,2012,103700,0.2955122921648399,9.628524252492122,9.276221741089696,2012.0,4,5,6.3835066348840055,55.0,1034595.8675799087,954642.1458333334,0,1669651.0332640333,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.6931471805599453,0,1.3862943611198906,0,0,3,1,0,0,0,0,0,0,1,0,1,1591.0,4.912654885736052,6.8,8.2,6.0,165.0,6300.0,4850.0,11.1,160.0,8.39185670010494,1820.0,1670.0,7.5745584842024805,1397.0,7.878912912297132,17,13.815511557963774
1559000,2020,26000,0.47297529333805266,9.647497926816836,9.460164801871723,2020.5,4,5,5.891644211825771,50.0,1470330.7971014492,1482666.6666666667,1,1296652.5801526718,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,4.919980925828125,4.4,4.7,4.2,320.0,4000.0,1750.0,9.8,191.0,8.334711621820917,1800.0,1565.0,7.53955882930103,1417.0,7.8636512654486515,16,14.259555789476526
2150000,2023,44000,0.5215217733163904,9.818528613308937,9.366489054466115,2022.5,4,5,6.395261598115449,54.0,1899022.597826087,2204503.7721518986,1,1669651.0332640333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,4.919980925828125,5.7,5.8,5.1,320.0,4000.0,2000.0,11.4,180.0,8.412054873292933,1865.0,1650.0,7.689828668736484,1576.0,7.893945138235959,18,14.580978865220017
1925000,2020,55000,0.46753051049057404,9.69437124288741,9.42447550559307,2019.862753357064,4,5,6.200820557826403,53.29265301507394,1899022.597826087,1992374.5860655739,2,1669651.0332640333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.5,4.9344739331306915,4.949999999999999,5.0,4.95,320.0,4000.0,2000.0,11.8,180.0,8.407601514786142,1850.0,1660.0,7.6760099320288875,1629.0,7.890208213109961,19,14.470437045184406
1234000,2021,106500,0.18083533723274958,9.393245092030718,9.36314729221994,2022.5,4,5,6.021023349349527,40.0,1383578.0,1383582.375,2,1296652.5801526718,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.6931471805599453,0,1.3862943611198906,1,1,1,1,2,1,3,1,1,1,2,1,1,1368.0,4.61512051684126,6.6,9.4,6.6,134.0,6000.0,3500.0,13.7,176.0,8.338305731356565,1775.0,1500.0,7.603897968521881,1162.0,7.855932199718614,17,14.025772293819914
1440000,2023,41500,0.5332466104227471,9.456027887725288,9.600285668426311,2022.5,4,5,6.021023349349527,40.0,1383578.0,1442615.322580645,2,1296652.5801526718,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368.0,4.61512051684126,6.6,9.4,6.6,134.0,6000.0,3500.0,13.7,176.0,8.338305731356565,1775.0,1500.0,7.603897968521881,1162.0,7.855932199718614,17,14.180154365996387
2649000,2024,17200,0.3622478517811869,9.652265977087122,9.366489054466115,2022.5,4,5,6.395261598115449,54.0,1899022.597826087,2330905.1301369863,1,1669651.0332640333,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,4.919980925828125,6.3,6.8,5.5,320.0,4000.0,2000.0,11.6,180.0,8.412054873292933,1865.0,1650.0,7.716460800176355,1635.0,7.893945138235959,19,14.789693145755079
2290000,2022,91000,0.35882457070403784,9.652265977087122,9.366489054466115,2022.5,4,5,6.395261598115449,54.0,1899022.597826087,2330905.1301369863,1,1669651.0332640333,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0,1.0986122886681096,0,0,0,0,2,0,0,0,2,0,0,0,0,1598.0,4.919980925828125,6.3,6.8,5.5,320.0,4000.0,2000.0,11.6,180.0,8.412054873292933,1865.0,1650.0,7.716460800176355,1635.0,7.893945138235959,19,14.64406281221155
1740000,2019,98000,0.43465875868411885,9.760828918798548,9.34583234141334,2019.5,4,5,6.2422232654551655,62.0,1899022.597826087,1992374.5860655739,1,1669651.0332640333,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0,1.0986122886681096,0,0,0,3,0,0,2,0,0,0,0,0,0,1598.0,4.919980925828125,4.8,4.9,4.7,320.0,4000.0,2000.0,11.8,180.0,8.407601514786142,1850.0,1660.0,7.653969180478774,1582.0,7.890208213109961,19,14.36939624590319
1400000,2015,133000,0.9408194439689397,9.927301730635383,9.61400385813772,2015.5,4,5,6.192362489474872,62.0,1899022.597826087,1838397.4430379746,0,1669651.0332640333,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1591.0,5.181783550292085,7.3,9.8,5.8,265.0,5500.0,4500.0,9.2,205.0,8.406485069431817,1850.0,1660.0,7.62608275807238,1524.0,7.890208213109961,19,14.151983508870947
1595000,2015,80000,0.5848997979713428,9.927301730635383,9.330431852234003,2016.5,4,5,6.192362489474872,62.0,1899022.597826087,1838397.4430379746,1,1669651.0332640333,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0,1.0986122886681096,0,0,2,0,0,0,0,0,0,3,0,0,0,1591.0,5.181783550292085,7.5,9.2,6.5,265.0,5500.0,4500.0,9.1,201.0,8.406485069431817,1850.0,1660.0,7.666690200080086,1609.0,7.890208213109961,19,14.282384921160133
1230000,2014,92000,0.23636009586712037,9.508294505698569,9.310276200588783,2014.0,4,5,6.3835066348840055,55.0,1034595.8675799087,1137362.0,2,1669651.0332640333,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0,1.3862943611198906,0,0,2,2,0,0,0,2,0,0,0,0,0,1591.0,4.912654885736052,8.8,11.6,7.2,165.0,6300.0,4850.0,11.1,160.0,8.39185670010494,1820.0,1670.0,7.635303886259415,1519.0,7.878912912297132,17,14.0225255403564
828750,2013,281000,0.36681089067945605,9.698784302377167,9.348783169430977,2013.33641077476,4,5,6.130226802435715,59.86091560852378,1034595.8675799087,954642.1458333334,0,1669651.0332640333,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,0,0,0,1500.5,4.736198448394496,6.8,8.2,6.0,165.0,6300.0,4850.0,11.1,160.0,8.39185670010494,1820.0,1670.0,7.5745584842024805,1397.0,7.878912912297132,17,13.627675027117983
1865000,2020,153000,0.4531057456366221,9.754424791614756,9.386361740119987,2019.8768132339685,4,5,6.2299271284871285,55.118021672015175,1899022.597826087,1992374.5860655739,2,1669651.0332640333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.5,4.9344739331306915,4.949999999999999,5.0,4.95,320.0,4000.0,2000.0,11.8,180.0,8.407601514786142,1850.0,1660.0,7.6760099320288875,1629.0,7.890208213109961,19,14.438772147252939
1880000,2023,53000,0.4640261082424397,9.686340476617575,9.425036630614313,2022.6396112087375,4,5,6.203374235912275,50.43783433134968,1899022.597826087,2225661.7647058824,2,1669651.0332640333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0,1.0986122886681096,0,0,3,0,0,0,1,0,0,0,0,0,0,1500.5,5.241747015059643,7.0,8.9,6.3,265.0,5500.0,1500.0,8.8,201.0,8.412054873292933,1865.0,1650.0,7.674152921281675,1542.0,7.893945138235959,19,14.446782866720884
